stopId,code,stop_name,type,zone,ward,address,street,support_disability,status,lng,lat,search,routes
4470,QTĐT0011,Ngã tư Tô Ngọc Vân - Phạm Văn Đồng,Ô sơn,TP. Thủ Đức - KV3,Phường Linh Đông,1216,Phạm Văn Đồng,,Đang khai thác,106.750422,10.851599,NtTNV-PVD 1216 PVD,50
4471,QTĐT0012,Đại học CSND,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Tây,1348 - 1350,Phạm Văn Đồng,Có,Đang khai thác,106.752879,10.860192,DhC 1348-1350 PVD,50
4486,QTĐT0013,Đường số 9,Trụ dừng,TP. Thủ Đức - KV3,Phường Linh Tây,Cột chiếu sáng C270,Phạm Văn Đồng,,Đang khai thác,106.755631,10.862894,Ds9 CcsC PVD,50
4553,QTĐT0014,Ngã tư Bình Đường,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Tây,Ngã tư Bình Đường,Phạm Văn Đồng,Có,Đang khai thác,106.758898,10.864722,NtBD NtBD PVD,50
4554,QTĐT0015,Nút giao Kha Vạn Cân - Phạm Văn Đồng,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Đông,Cột chiếu sáng C287,Phạm Văn Đồng,Có,Đang khai thác,106.761117,10.865914,NgKVC-PVD CcsC PVD,50
3383,QTD 139,Nhà hàng tiệc cưới Phố Đôi,Trụ dừng,TP. Thủ Đức - KV3,,15/3,Kha Vạn Cân,,Tạm ngưng khai thác,106.763399,10.868789,NhtcPD 15/3 KVC,"50, 53, 93"
3381,QTD 138,Trạm cầu vượt Linh Xuân,Trụ dừng,TP. Thủ Đức - KV3,Phường Linh Trung,1326-1328 (1129-1131),Kha Vạn Cân,,Đang khai thác,106.763999,10.87135,TcvLX 1326-1328( KVC,"50, 53, 93"
7634,QTD 257,KTX Khu A ĐHQG,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Trung,Đối diện KTX Khu A ĐHQG (CX286),Tạ Quang Bửu,Có,Đang khai thác,106.805692,10.877777,KKAD DdKKAD( TQB,50
7633,QTD 256,KTX Khu A ĐHQG,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Trung,KTX Khu A ĐHQG (CX 161-163),Tạ Quang Bửu,Có,Đang khai thác,106.805858,10.877729,KKAD KKAD(161-163) TQB,50
3385,QTD 137,Trạm cầu vượt Linh Xuân,Trụ dừng,TP. Thủ Đức - KV3,Phường Linh Trung,1123,Kha Vạn Cân,,Đang khai thác,106.76371,10.871423,TcvLX 1123 KVC,"50, 53, 93"
3384,QTD 136,Nhà hàng tiệc cưới Phố Đôi,Trụ dừng,TP. Thủ Đức - KV3,,7/16,Kha Vạn Cân,,Tạm ngưng khai thác,106.762476,10.867778,NhtcPD 7/16 KVC,"50, 53, 93"
4557,QTĐT0017,Ngã tư Bình Đường,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Tây,Trụ chiếu sáng A.0,Phạm Văn Đồng,,Đang khai thác,106.759639,10.865373,NtBD TcsA PVD,50
4676,QTĐT0018,Đường số 9,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Tây,Trụ chiếu sáng A300,Phạm Văn Đồng,,Đang khai thác,106.755513,10.86321,Ds9 TcsA PVD,50
580,QTD 150,Đại học CSND,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Đông,953-951,Phạm Văn Đồng,Có,Đang khai thác,106.752579,10.860323,DhC 953-951 PVD,50
581,QTD 151,Ngã tư Tô Ngọc Vân - Phạm Văn Đồng,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Đông,Trụ chiếu sáng A271,Phạm Văn Đồng,Có,Đang khai thác,106.75135,10.853922,NtTNV-PVD TcsA PVD,50
582,QTD 152,Đình thần Bình Quới Đông,Nhà chờ,TP. Thủ Đức - KV3,,Trụ chiếu sáng A250,Phạm Văn Đồng,Có,Đang khai thác,106.747935,10.847872,DtBQD TcsA PVD,50
7145,QBTH 149,Cầu Bình Lợi,Nhà chờ,Quận Bình Thạnh,,525-527,Phạm Văn Đồng,Có,Đang khai thác,106.703966,10.823337,CBL 525-527 PVD,50
7146,QBTH 150,Chung cư Cửu Long,Nhà chờ,Quận Bình Thạnh,,42,Phạm Văn Đồng,Có,Đang khai thác,106.70056,10.822431,CcCL 42 PVD,50
7147,QBTH 151,Cầu Rạch Lăng,Nhà chờ,Quận Bình Thạnh,Phường 01,443-445 (CS A95),Phạm Văn Đồng,Có,Đang khai thác,106.696778,10.821425,CRL 443-445(A PVD,50
6850,QGV 193,Chùa Phổ Minh,Nhà chờ,Quận Gò Vấp,Phường 04,337,Phạm Văn Đồng,Có,Đang khai thác,106.693146,10.820423,CPM 337 PVD,50
6851,QGV 194,Vòng xoay Lê Quang Định,Nhà chờ,Quận Gò Vấp,Phường 04,263-265,Phạm Văn Đồng,Có,Đang khai thác,106.689096,10.819291,VxLQD 263-265 PVD,50
6852,QGV 195,Lê Lợi,Nhà chờ,Quận Gò Vấp,Phường 01,119-121,Phạm Văn Đồng,Có,Đang khai thác,106.685395,10.817631,LL 119-121 PVD,50
80,Q1 022,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Bến Thành,Hàm Nghi 10 (134),Hàm Nghi,,Đang khai thác,106.700082,10.771222,TTctdHN HN10( HN,"52, 93"
1092,Q1 0250,Bảo tàng Tôn Đức Thắng,Nhà chờ,Quận 1,Phường Bến Nghé,Đối diện số 1A (đối diện Doanh trại Quân đội),Tôn Đức Thắng,,Đang khai thác,106.70696,10.776845,BtTDT Dds1A(dDtQd TDT,"53, 56, 88"
1031,QTD 084,Đầu đường Lê Văn Chí,Nhà chờ,TP. Thủ Đức - KV3,,116/6,Lê Văn Chí,,Đang khai thác,106.774025,10.850485,DdLVC 116/6 LVC,"53, 89"
1033,QTD 085,Nhà máy nước Thủ Đức,Nhà chờ,TP. Thủ Đức - KV3,,Nhà máy nước Thủ Đức,Lê Văn Chí,,Đang khai thác,106.773173,10.853954,NmnTD NmnTD LVC,"53, 89"
1032,QTD 094,Ngã ba Lê Văn Chí,Trụ dừng,TP. Thủ Đức - KV3,,225,Hoàng Diệu 2,,Đang khai thác,106.77195,10.854117,NbLVC 225 HD2,53
1035,QTD 095,Tô Vĩnh Diện,Trụ dừng,TP. Thủ Đức - KV3,,151,Hoàng Diệu 2,,Đang khai thác,106.76843,10.854728,TVD 151 HD2,53
8205,TPTĐ 281,UBND Phường Linh Chiểu,Trụ dừng,TP. Thủ Đức - KV3,Phường Linh Chiểu,101B,Hoàng Diệu 2,Có,Đang khai thác,106.76549,10.85665,UPLC 101B HD2,53
3175,QTD 096,Đại học Ngân hàng,Trụ dừng,TP. Thủ Đức - KV3,,Đối diện Đại học Ngân hàng,Hoàng Diệu 2,,Đang khai thác,106.763173,10.858353,DhNh DdDhNh HD2,53
3382,QTD 140,UBND phường Linh Trung,Trụ dừng,TP. Thủ Đức - KV3,Phường Linh Trung,1256,Kha Vạn Cân,,Đang khai thác,106.7612,10.863985,UpLT 1256 KVC,"53, 93"
7642,QTD 261,Hồ Đá ,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Trung,Nút giao Lê Quý Đôn - Nguyễn Du (CX497-499),Nguyễn Du,Có,Đang khai thác,106.8,10.883092,HD NgLQD-ND( ND,"53, 99"
7638,QTD 263,Nhà Khách ĐHQG,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Trung,Đối diện nhà khách ĐHQG (CX353-355),Nguyễn Du,Có,Đang khai thác,106.795558,10.880864,NKD DdnkD( ND,"53, 99"
7628,QTD 265,Viện Tài nguyên môi trường,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Trung,Đối diện Viện Tài nguyên môi trường,Trục chính số 7,Có,Đang khai thác,106.787013,10.879984,VTnmt DdVTnmt Tcs7,"53, 99"
7625,QTD 266,KTX Khu B ĐHQG,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Trung,KTX Khu B ĐHQG (hướng vào),Trục chính sô 7,Có,Đang khai thác,106.782871,10.88196,KKBD KKBD(v Tcs7,"53, 99"
7639,QTD 268,KTX Khu B ĐHQG,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Trung,Cổng sau KTX Khu B ĐHQG,Đường Tiêu biểu số 3,Có,Đang khai thác,106.779116,10.883203,KKBD CsKKBD DTbs3,"53, 99"
4112,BX90,Bến Xe Buýt ÐH Quốc Gia,Bến xe,TP. Thủ Đức - KV3,,Bến xe buýt Khu B - ĐH Quốc Gia,Đường nội bộ Đại học Quốc gia,,Đang khai thác,106.77871704101562,10.884156227111816,BXBÐQG BxbKB-DQG DnbDhQg,"53, 99"
7626,QTD 267,KTX Khu B ĐHQG,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Trung,KTX Khu B ĐHQG (hướng ra),Trục chính số 7,Có,Đang khai thác,106.78233,10.881686,KKBD KKBD(r Tcs7,"53, 99"
7627,QTD 264,Viện Tài nguyên môi trường,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Trung,Viện Tài nguyên môi trường,Trục chính số 7,Có,Đang khai thác,106.78719,10.879805,VTnmt VTnmt Tcs7,"53, 99"
7637,QTD 262 ,Nhà khách ĐHQG,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Trung,Nhà khách ĐHQG (CX264-266),Nguyễn Du,Có,Đang khai thác,106.795521,10.880685,NkD NkD( ND,"53, 99"
7641,QTD 260 ,Hồ Đá ,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Trung,Nút giao Nguyễn Du - Lê Quý Đôn (CX362-364),Nguyễn Du,Có,Đang khai thác,106.800145,10.882966,HD NgND-LQD( ND,"53, 99"
3387,QTD 135,UBND phường Linh Trung,Trụ dừng,TP. Thủ Đức - KV3,Phường Linh Trung,1250 (979),Kha Vạn Cân,,Đang khai thác,106.761199,10.864264,UpLT 1250( KVC,"53, 93"
3162,QTD 097,Đại học Ngân hàng,Trụ dừng,TP. Thủ Đức - KV3,Phường Linh Trung,216,Hoàng Diệu 2,,Đang khai thác,106.763286,10.857905,DhNh 216 HD2,53
8177,TPTĐ 253,UBND Phường Linh Chiểu,Ô sơn,TP. Thủ Đức - KV3,Phường Linh Chiểu,90-92,Hoàng Diệu 2,Có,Đang khai thác,106.765148,10.856677,UPLC 90-92 HD2,53
1107,QTD 098,Tô Vĩnh Diện,Trụ dừng,TP. Thủ Đức - KV3,Phường Linh Trung,198 (216A),Hoàng Diệu 2,,Đang khai thác,106.768898,10.854312,TVD 198( HD2,53
1109,QTD 099,Ngã ba Lê Văn Chí,Trụ dừng,TP. Thủ Đức - KV3,,Đối diện 233,Hoàng Diệu 2,,Đang khai thác,106.772385,10.854164,NbLVC Dd233 HD2,53
1108,QTD 092,Nhà máy nước Thủ Đức,Nhà chờ,TP. Thủ Đức - KV3,,Đối diện Nhà máy nước Thủ Đức,Lê Văn Chí,,Đang khai thác,106.773216,10.853545,NmnTD DdNmnTD LVC,"53, 89"
1110,QTD 093,Đầu đường Lê Văn Chí,Nhà chờ,TP. Thủ Đức - KV3,,Đối diện 111/4,Lê Văn Chí,,Đang khai thác,106.773994,10.850766,DdLVC Dd111/4 LVC,"53, 89"
2701,QBTH 134,Công viên Cầu Sài Gòn,Nhà chờ,Quận Bình Thạnh,,Đối diện 683-685,Điện Biên Phủ,,Đang khai thác,106.722715,10.798941,CvCSG Dd683-685 DBP,"53, 56"
7677,Q1 025,Bảo tàng Tôn Đức Thắng,Nhà chờ,Quận 1,Phường Bến Nghé,số 5B (The Landmarrk),Tôn Đức Thắng,,Đang khai thác,106.707045,10.777694,BtTDT s5B(L TDT,"53, 56, 88"
3184,BX36,Bến xe buýt Công viên phần mềm Quang Trung,Bến xe,Quận 12,,BÃI XE CV PM QUANG TRUNG,Quốc lộ 1A,,Đang khai thác,106.63071,10.852458,BxbCvpmQT BXCPQT Ql1A,55
1503,Q9 097,Chung cư C7,Trụ dừng,TP. Thủ Đức - KV2,Phường Tăng Nhơn Phú A,Kế 482 (498),Lê Văn Việt,,Đang khai thác,106.799807,10.846736,CcC K482( LVV,"56, 99"
3390,Q9 098,Công Ty FILIED,Ô sơn,TP. Thủ Đức - KV2,Phường Long Thạnh Mỹ,Công ty Filied,Lê Văn Việt,,Đang khai thác,106.807773,10.848606,CTF CtF LVV,"56, 99"
3395,Q9 099,Ngã ba Mỹ Thành,Ô sơn,TP. Thủ Đức - KV2,Phường Long Thạnh Mỹ,582 (570A),Lê Văn Việt,,Đang khai thác,106.812826,10.849865,NbMT 582( LVV,"56, 99, D4"
4099,Q9 262,Ngã 3 Mỹ Thành,Trụ dừng,TP. Thủ Đức - KV2,Phường Long Thạnh Mỹ,10A-12A (Đối diện 15-17),Hoàng Hữu Nam,,Đang khai thác,106.813679,10.851441,N3MT 10A-12A(d15-17) HHN,"56, 99"
4098,Q9 263,Đường cầu xây,Ô sơn,TP. Thủ Đức - KV2,Phường Long Thạnh Mỹ,54A-56 (58),Hoàng Hữu Nam,,Đang khai thác,106.813675,10.854681,Dcx 54A-56( HHN,"56, 99"
7631,q9 284,Sân Golf ,Trụ dừng,TP. Thủ Đức - KV2,Phường Tân Phú,382-384,Hoàng Hữu Nam,Có,Đang khai thác,106.813889,10.868289,SG 382-384 HHN,56
7630,Q9 283 ,Sân Golf ,Trụ dừng,TP. Thủ Đức - KV2,Phường Tân Phú,Kế 305 (cột điện T66L),Hoàng Hữu Nam,Có,Đang khai thác,106.813792,10.868126,SG K305(dT HHN,56
4119,Q9 270,Đường cầu xây,Trụ dừng,TP. Thủ Đức - KV2,Phường Long Thạnh Mỹ,109 (93),Hoàng Hữu Nam,,Đang khai thác,106.813502,10.854813,Dcx 109( HHN,"56, 99"
4108,Q9 271,Ngã 3 Mỹ Thành,Ô sơn,TP. Thủ Đức - KV2,,21,Hoàng Hữu Nam,,Đang khai thác,106.813636,10.850687,N3MT 21 HHN,"56, 99"
3374,Q9 100,Ngã ba Mỹ Thành,Ô sơn,TP. Thủ Đức - KV2,Phường Long Thạnh Mỹ,687-689,Lê Văn Việt,,Đang khai thác,106.812958,10.850071,NbMT 687-689 LVV,"56, 99, D4"
3377,Q9 101,Công Ty FILIED,Ô sơn,TP. Thủ Đức - KV2,Phường Long Thạnh Mỹ,Đối diện công ty Filied,Lê Văn Việt,,Đang khai thác,106.807355,10.848738,CTF DdctF LVV,"56, 99"
1533,Q9 102,Chung cư C7,Nhà chờ,TP. Thủ Đức - KV2,Phường Tăng Nhơn Phú A,Chung cư C7 (Đối diện 504),Lê Văn Việt,,Đang khai thác,106.800048,10.846957,CcC CcC(d504) LVV,"56, 99"
3201,BX 32,Chợ Phước Bình,Bến xe,TP. Thủ Đức - KV2,,ĐẦU BẾN TRƯỜNG TC NGHỀ TPHCM CƠ SỞ 3,Đại Lộ 3,,Đang khai thác,106.770912,10.812699,CPB DBTTNTCS3 DL3,57
7949,TPTĐ 081,Trung cấp nghề Suleco,Trụ dừng,TP. Thủ Đức - KV2,Phường Phước Bình,120 (đối diện trường Trung cấp nghề Suleco),Đại lộ 3,Có,Đang khai thác,106.770724,10.812885,TcnS 120(dtTcnS Dl3,57
7951,TPTĐ 083,Công viên Phước Bình,Nhà chờ,TP. Thủ Đức - KV2,Phường Phước Bình,giữa Công viên Phước Bình,Đường số 18B,Có,Đang khai thác,106.770137,10.815364,CvPB gCvPB Ds18B,57
7955,TPTĐ 087,Chợ Phước Bình,Ô sơn,TP. Thủ Đức - KV2,Phường Phước Bình,Chợ Phước Bình,Đại lộ 2,Có,Đang khai thác,106.771932,10.817384,CPB CPB Dl2,57
3270,Q9 042,Trường THCS Tăng Nhơn Phú B,Trụ dừng,TP. Thủ Đức - KV2,,Trường THCS Tăng Nhơn Phú B,Dương Đình Hội,,Đang khai thác,106.783065,10.82966,TTTNPB TTTNPB DDH,57
3273,Q9 043,Đình Phong Phú,Ô sơn,TP. Thủ Đức - KV2,,249,Dương Đình Hội,,Đang khai thác,106.783741,10.831119,DPP 249 DDH,57
3272,Q9 044,UBND phường Tăng Nhơn Phú B,Trụ dừng,TP. Thủ Đức - KV2,,Trung tâm y tế dự phòng Quận 9,Đình Phong Phú,,Đang khai thác,106.782453,10.835793,UpTNPB TtytdpQ9 DPP,"57, 99"
3275,Q9 045,Trung tâm GDTX Quận 9,Trụ dừng,TP. Thủ Đức - KV2,,83,Đình Phong Phú,,Đang khai thác,106.780853,10.840042,TtGQ9 83 DPP,"57, 99"
3274,Q9 046,Cổng Đình,Trụ dừng,TP. Thủ Đức - KV2,,7,Đình Phong Phú,,Đang khai thác,106.781273,10.843785,CD 7 DPP,"57, 99"
3276,QTD 231,Chợ Hiệp Bình,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Chánh,30,Hiệp Bình,,Đang khai thác,106.732221,10.839212,CHB 30 HB,"57, 89"
7144,QTD 233,Đường 38,Ô sơn,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,122,Hiệp Bình,Có,Đang khai thác,106.730933,10.843148,D38 122 HB,"57, 89"
3278,QTD 232,Đường Tam Bình,Ô sơn,TP. Thủ Đức - KV3,,204,Hiệp Bình,,Đang khai thác,106.728058,10.845201,DTB 204 HB,57
8035,TPTĐ 165,Trường THPT Hiệp Bình,Nhà chờ,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,63,Hiệp Bình,Có,Đang khai thác,106.722248,10.847039,TTHB 63 HB,57
3187,BX 74,Trường Trung học Phổ thông Hiệp Bình,Bến xe,TP. Thủ Đức - KV3,,Trường Hiệp Bình,Hiệp Bình,,Đang khai thác,106.721474,10.84741,TThPtHB THB HB,57
3188,QTD 228,Đường Tam Bình,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Chánh,173,Hiệp Bình,,Đang khai thác,106.728932,10.844887,DTB 173 HB,"57, 89"
3189,QTD 229,Đường 38,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Chánh,73 (67) ,Hiệp Bình,,Đang khai thác,106.730919,10.842652,D38 73( HB,"57, 89"
3190,QTD 230,Chợ Hiệp Bình,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Chánh,11,Hiệp Bình,,Đang khai thác,106.732254,10.838664,CHB 11 HB,"57, 89"
3191,Q9 047,Cổng Đình,Trụ dừng,TP. Thủ Đức - KV2,,32,Đình Phong Phú,,Đang khai thác,106.781128,10.843428,CD 32 DPP,"57, 99"
3192,Q9 048,Trung tâm GDTX Quận 9,Trụ dừng,TP. Thủ Đức - KV2,,106B (60),Đình Phong Phú,,Đang khai thác,106.780372,10.839918,TtGQ9 106B( DPP,"57, 99"
3193,Q9 049,UBND phường Tăng Nhơn Phú B,Trụ dừng,TP. Thủ Đức - KV2,,180B-182,Đình Phong Phú,,Đang khai thác,106.782378,10.835176,UpTNPB 180B-182 DPP,57
3194,Q9 050,Đình Phong Phú,Trụ dừng,TP. Thủ Đức - KV2,,Đình Phong Phú,Dương Đình Hội,,Đang khai thác,106.78351,10.830956,DPP DPP DDH,57
3195,Q9 051,Trường THCS Tăng Nhơn Phú B,Trụ dừng,TP. Thủ Đức - KV2,,251 (255),Dương Đình Hội,,Đang khai thác,106.782759,10.829402,TTTNPB 251( DDH,57
4260,Q9 066,"84-86, Đại Lộ 2",Ô sơn,TP. Thủ Đức - KV2,,84-86,Đại Lộ 2,,Chưa khai thác,106.771483,10.81751,"84-86,DL2 84-86 DL2",57
7952,TPTĐ 084,Công viên Phước Bình,Trụ dừng,TP. Thủ Đức - KV2,Phường Phước Bình,đối diện Công viên Phước Bình (đối diện đường số 6C),Đường số 18B,Có,Đang khai thác,106.770087,10.815663,CvPB ddCvPB(dds6C) Ds18B,57
7950,TPTĐ 082,Trung cấp nghề Suleco,Nhà chờ,TP. Thủ Đức - KV2,Phường Phước Bình,Trường Trung cấp nghề Suleco,Đại lộ 3,Có,Đang khai thác,106.770756,10.812697,TcnS TTcnS Dl3,57
3209,Q12 233,Cầu Võng,Trụ dừng,Quận 12,,64,Bùi Công Trừng,,Đang khai thác,106.688603,10.900102,CV 64 BCT,58
3214,HHM 205,Trường Đặng Công Bỉnh,Nhà chờ,Huyện Hóc Môn,Xã Nhị Bình,180D,Bùi Công Trừng,Có,Đang khai thác,106.686811,10.903947,TDCB 180D BCT,58
3212,HHM 206,Cầu Bà Hồng,Trụ dừng,Huyện Hóc Môn,Xã Nhị Bình,94,Bùi Công Trừng,,Đang khai thác,106.684172,10.910484,CBH 94 BCT,58
3211,HHM 207,Công ty Hải Hưng Thịnh,Trụ dừng,Huyện Hóc Môn,Xã Nhị Bình,Đối diện 135,Bùi Công Trừng,,Đang khai thác,106.681184,10.913307,CtHHT Dd135 BCT,58
3213,HHM 208,Xã Nhị Bình,Trụ dừng,Huyện Hóc Môn,Xã Nhị Bình,Đd 143,Bùi Công Trừng,,Đang khai thác,106.67686,10.911906,XNB D143 BCT,58
3216,HHM 209,Trường Võ Văn Thặng,Nhà chờ,Huyện Hóc Môn,Xã Nhị Bình,170,Bùi Công Trừng,Có,Đang khai thác,106.674349,10.911274,TVVT 170 BCT,58
3215,HHM 210,Nhị Bình 6,Trụ dừng,Huyện Hóc Môn,Xã Nhị Bình,54/2,Bùi Công Trừng,,Đang khai thác,106.668942,10.909894,NB6 54/2 BCT,58
7841,HHM 247,Công ty Vĩnh Nam Anh,Ô sơn,Huyện Hóc Môn,Xã Nhị Bình,65/1,Bùi Công Trừng,,Đang khai thác,106.667263,10.909541,CtVNA 65/1 BCT,58
3217,HHM 211,Phà An Sơn,Trụ dừng,Huyện Hóc Môn,Xã Nhị Bình,Đối diện 18/1,Bùi Công Trừng,,Đang khai thác,106.664034,10.90882,PAS Dd18/1 BCT,58
3218,HHM 219,Công ty Quang Nguyệt,Trụ dừng,Huyện Hóc Môn,Xã Nhị Bình,Đối diện 381A,Bùi Công Trừng,,Đang khai thác,106.659452,10.907576,CtQN Dd381A BCT,58
3219,HHM 212,Ngã ba Đồn,Trụ dừng,Huyện Hóc Môn,Xã Đông Thạnh,34,Bùi Công Trừng,,Đang khai thác,106.652795,10.907998,NbD 34 BCT,58
3220,HHM 213,Trịnh Thị Dối,Trụ dừng,Huyện Hóc Môn,Xã Đông Thạnh,112,Bùi Công Trừng,,Đang khai thác,106.648836,10.908725,TTD 112 BCT,58
3245,HHM 234,Ngã tư Đông Thạnh - Ngã 3 đồn,Trụ dừng,Huyện Hóc Môn,Xã Đông Thạnh,139-140,Đặng Thúc Vịnh,,Đang khai thác,106.644838,10.909383,NtDT-N3d 139-140 DTV,58
4681,HHM 236,Ngã 3 Trịnh Thị Dối,Trụ dừng,Huyện Hóc Môn,Xã Đông Thạnh,109,Đặng Thúc Vịnh,,Đang khai thác,106.648124,10.913192,N3TTD 109 DTV,58
3224,QCCT250,Cầu Rạch Tra,Trụ dừng,Huyện Củ Chi,Xã Bình Mỹ,18C,Tỉnh lộ 9,Có,Đang khai thác,106.648257,10.924005,CRT 18C Tl9,58
3226,QCCT251,Ủy Ban nhân dân Xã Bình Mỹ,Nhà chờ,Huyện Củ Chi,,Kế 60 (UBND xã Bình Mỹ),Tỉnh lộ 9,Có,Đang khai thác,106.647109,10.928909,?BndXBM K60(xBM Tl9,58
3225,QCCT252,cầu Chú Cua,Trụ dừng,Huyện Củ Chi,,118A,Tỉnh lộ 9,Có,Đang khai thác,106.645929,10.935082,cCC 118A Tl9,58
3228,QCCT253,Cây xăng Phương Thủy,Trụ dừng,Huyện Củ Chi,Xã Bình Mỹ,198 (Đối diện Cây Xăng Phương Thủy),Tỉnh lộ 9,,Đang khai thác,106.646594,10.943551,CxPT 198(dCXPT Tl9,58
3227,QCCT254,Trường tiểu học Bình Mỹ 2,Trụ dừng,Huyện Củ Chi,Xã Bình Mỹ,264,Tỉnh lộ 9,,Đang khai thác,106.64529,10.950992,TthBM2 264 Tl9,58
3230,QCCT256,Khu du lịch Bình Mỹ,Trụ dừng,Huyện Củ Chi,Xã Bình Mỹ,Khu Du lịch Bình Mỹ (340),Tỉnh lộ 9,Có,Đang khai thác,106.64227,10.960953,KdlBM KDlBM( Tl9,58
3229,QCCT255,Trường trung học cơ sở Bình Hòa,Trụ dừng,Huyện Củ Chi,Xã Bình Mỹ,386,Tỉnh lộ 9,Có,Đang khai thác,106.640473,10.965234,TthcsBH 386 Tl9,58
7137,BX 70,Khu công nghiệp Đông Nam,Bến xe,Huyện Củ Chi,Xã Bình Mỹ,Khu công nghiệp Đông Nam,Tỉnh lộ 8,,Đang khai thác,106.622593,10.974419,KcnDN KcnDN Tl8,58
3239,QCCT267,Trường trung học cơ sở Bình Hòa,Trụ dừng,Huyện Củ Chi,Xã Bình Mỹ,Đối diện 292,Tỉnh lộ 9,Có,Đang khai thác,106.640264,10.965455,TthcsBH Dd292 Tl9,58
3231,QCCT257,Khu du lịch Bình Mỹ ,Trụ dừng,Huyện Củ Chi,Xã Bình Mỹ,Đối diện Khu Du lịch Bình Mỹ (359),Tỉnh lộ 9,Có,Đang khai thác,106.641937,10.961411,KdlBM DdKDlBM( Tl9,58
3238,QCCT268,Trường tiểu học Bình Mỹ 2,Trụ dừng,Huyện Củ Chi,Xã Bình Mỹ,đối diện 270A,Tỉnh lộ 9,,Đang khai thác,106.644963,10.951557,TthBM2 dd270A Tl9,58
3241,QCCT269,Cây xăng Phương Thủy,Trụ dừng,Huyện Củ Chi,Xã Bình Mỹ,209,Tỉnh lộ 9,,Đang khai thác,106.646475,10.943794,CxPT 209 Tl9,58
3243,QCCT270,Cầu Chú Cua,Trụ dừng,Huyện Củ Chi,,Đối diện 120,Tỉnh lộ 9,Có,Đang khai thác,106.645746,10.935372,CCC Dd120 Tl9,58
3240,QCCT271,Ủy Ban nhân dân Xã Bình Mỹ,Trụ dừng,Huyện Củ Chi,,Đối diện 60 (97),Tỉnh lộ 9,Có,Đang khai thác,106.646894,10.929046,?BndXBM Dd60( Tl9,58
3242,QCCT272,Cầu Rạch Tra,Nhà chờ,Huyện Củ Chi,Xã Bình Mỹ,Trường mầm non Hồng An (đối diện 18),Tỉnh lộ 9,Có,Đang khai thác,106.64797,10.924557,CRT TmnHA(d18) Tl9,58
4164,HHM 237,Ngã 3 Trịnh Thị Dối,Trụ dừng,Huyện Hóc Môn,Xã Đông Thạnh,đối diện 107,Đặng Thúc Vịnh,,Đang khai thác,106.648149,10.913529,N3TTD dd107 DTV,58
4491,HHM 235,Ngã tư Đông Thạnh - Ngã 3 đồn,Trụ dừng,Huyện Hóc Môn,Xã Đông Thạnh,đối diện 144,Đặng Thúc Vịnh,,Đang khai thác,106.644845,10.909689,NtDT-N3d dd144 DTV,58
3247,QHMT019,Trịnh Thị Dối,Trụ dừng,Huyện Hóc Môn,Xã Đông Thạnh,89,Bùi Công Trừng,,Đang khai thác,106.649861,10.908446,TTD 89 BCT,58
3246,HHM 217,Ngã ba đồn,Trụ dừng,Huyện Hóc Môn,Xã Đông Thạnh,45,Bùi Công Trừng,,Đang khai thác,106.653374,10.907787,Nbd 45 BCT,58
3249,HHM 218,Công ty Quang Nguyệt,Trụ dừng,Huyện Hóc Môn,Xã Nhị Bình,381,Bùi Công Trừng,,Đang khai thác,106.659876,10.907598,CtQN 381 BCT,58
7840,HHM 246,Sala,Ô sơn,Huyện Hóc Môn,Xã Nhị Bình,429,Bùi Công Trừng,,Đang khai thác,106.661244,10.907987,S 429 BCT,58
3248,HHM 224,Phà An Sơn,Trụ dừng,Huyện Hóc Môn,Xã Nhị Bình,đd 56/9A,Bùi Công Trừng,,Đang khai thác,106.663679,10.908641,PAS d56/9A BCT,58
3251,HHM 220,Nhị Bình 6,Trụ dừng,Huyện Hóc Môn,Xã Nhị Bình,311 (đối diện 314),Bùi Công Trừng,,Đang khai thác,106.669033,10.909836,NB6 311(d314) BCT,58
